ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ไจแอนท์ รสนม,5,4,ขนม+ไอสครีม,20,8850157521000
ฟาร์มเฮ้าส์ โฮลวีก ใส้ปูอัดมายองเนส 55ก.,10,9,ขนม+ไอสครีม,120,8850123122002
เลย์ สเเตคส์ 14g,5,4,ขนม+ไอสครีม,120,8850718807109
โดโซะ รสกลมกล่อม,20,16,ขนม+ไอสครีม,98,8851004801184
คอนเน่รสเข้มข้น,20,15,ขนม+ไอสครีม,5,8851727003056
อาหารเช้าซีเรียลโฮเกรนข้าวโพดผสมข้าวสาลีอบกรอบเคลือบน้ำผึ่ง 20 กรัม,10,8,ขนม+ไอสครีม,118,4800361028011
โกโก้ครั้น,25,21,ขนม+ไอสครีม,-2,4800361339360
อาหารเช้าซีเรียลโฮลเกรนข้าวสาลีอบกรอบรสช็อกโกแลตและรสไวท์ช็อกโกแลต 20 กรัม,10,8,ขนม+ไอสครีม,120,4800361346597
ถั่วเค็ม,5,3,ขนม+ไอสครีม,120,548019999873551
ช็อกโกแลตนม ตรา m&m 13.5กรัม,10,8,ขนม+ไอสครีม,120,69025952
ลูกอมโคล่าโบน20ก,5,3,ขนม+ไอสครีม,199,6906911131670
สมอล โบน 20ก,5,3,ขนม+ไอสครีม,200,6906911132769
M&M's ช็อคโกเเลตนม 14.5ก.,10,7,ขนม+ไอสครีม,118,6914973603516
เอ็มแอนด์เอ็ม 14.5 กรัม,10,8,ขนม+ไอสครีม,16,6914973603547
เมนทอส เรนโบว์ เเคนดี้ 37กรัม,10,8,ขนม+ไอสครีม,100,6921211104230
สาหร่าย ปรุุงรสดั้งเดิม,20,15,ขนม+ไอสครีม,119,6923647290006
โว้ค เอนจอย เปเปอร์มิ้นท์ 1.6กรัม,5,3,ขนม+ไอสครีม,120,692399809991
สติ๊กมาร์ชแมลโลว์,5,4,ขนม+ไอสครีม,30,6925925027557
มาสเมโร พลัส รสสตอเบอร์รี่,5,4,ขนม+ไอสครีม,199,6925925906906
ออโก้ สติ๊ก มาร์ชเเมลโลว์ 20กรัม,5,3,ขนม+ไอสครีม,10,6925925907200
เออโก้ มาร์ชเเมบลโลว์ เเยมสตรอเบอร์รี่ 17กรัม,5,4,ขนม+ไอสครีม,19,6925925909686
เออโก้ มาร์ชเเมบลโลว์ เเยมองุ่น 17กรัม,5,4,ขนม+ไอสครีม,19,6925925909716
เห็ดหิมะ 150g.,20,17,ขนม+ไอสครีม,118,6930274615058
มี-ไลค์ สตรอเบอร์รี่ 14กรัม,5,3,ขนม+ไอสครีม,120,6950580400353
EHS ช็อคโกเเลต 13กรัม,5,4,ขนม+ไอสครีม,119,6952201705199
หวาน หวานสดชื้น10ก,5,3,ขนม+ไอสครีม,200,6970841110241
บิสกิตแท่งกับครีมรสช็อกโกแลต ตราอลิซ 20ก.,5,3.84,ขนม+ไอสครีม,24,6972202840224
yasitai รสส้ม 15กรัม,5,4,ขนม+ไอสครีม,120,6972409400061
บอนโอบอน,5,3,ขนม+ไอสครีม,0,7500443001945
เเม่สมบูรณ์ มะม่วงกวนเผ็ด ,20,18,ขนม+ไอสครีม,120,75846600
โอวันตินสอดไส้,5,3,ขนม+ไอสครีม,10,7612100062845
บอนโอบอน14ก,5,4,ขนม+ไอสครีม,45,7790580317430
เทสโต รสซอลธ์เเอนด์ซาวร์ 11กรัม,5,4,ขนม+ไอสครีม,120,7851081416050
นลินนิภา ถั่วตัด 80กรัม,10,7,ขนม+ไอสครีม,120,79020106
เเซนด์วิชหมูหยอง,5,4,ขนม+ไอสครีม,10,81050055
สามดาวฯ ขนมปังกรอบ หน้ากระเทียม ,20,16,ขนม+ไอสครีม,118,87090101
เนสท์เล่ โยเกิร์ต เเอนด์ เกรฟ เฟลเวอร์ 67ก.,20,16,ขนม+ไอสครีม,119,8850011051797
เนสท์เล่ ช็อกป๊อป สตรอเบอร์รี่ 57ก.,20,16,ขนม+ไอสครีม,120,8850011054514
เนสเล่ โมจิ บราวน์ชูการ์ 50กรัม,20,18,ขนม+ไอสครีม,117,8850011054712
บลูเบอร์รี่ ชีสเค้ก,25,18,ขนม+ไอสครีม,23,8850011058772
เอ็กซ์ตรีม วนิลลา&สตรอเบอร์รี่ 47กรัม,15,11,ขนม+ไอสครีม,119,8850011061895
ฮันนี่,5,3,ขนม+ไอสครีม,10,8850011065077
โมจิ งาดำ ,20,14.95,ขนม+ไอสครีม,24,8850011065169
เนสท์เล่ นมเปรี้ยว เยลลี่ส้ม,10,7.48,ขนม+ไอสครีม,24,8850011068658
ไอศกรีนหวานเย็นชาเขียว กลิ่นฮันนี่เลม่อน,15,13,ขนม+ไอสครีม,120,8850011070576
โอวัลติน สมาร์ท รสมอลต์ผสมนม 170มล.,45,38,ขนม+ไอสครีม,120,8850086161711
ปุ่มปุ้ย155ก,15,13,ขนม+ไอสครีม,200,8850088003736
ฟาร์มเฮ้าส์ ขนมปัง ช็อคโกเเลต 80ก.,10,8,ขนม+ไอสครีม,120,8850123005381
ฟาร์มเฮ้าส์ ขนมปังเเซนวิช 480ก.,36,34,ขนม+ไอสครีม,-3,8850123110108
ฟาร์มเฮ้าส์ ขนมปังแผ่น 240ก.,19,16,ขนม+ไอสครีม,120,885012311011
ฟาร์มเฮ้าส์ ขนมปัง ชนิดแผ่น 240ก.,19,17,ขนม+ไอสครีม,109,8850123110115
ฟาร์มเฮ้าส์ ขนมปังลูกเกด 70ก.,12,9,ขนม+ไอสครีม,120,8850123110320
ขนมปังรสกะทิใบเตย 85 ก.,12,10,ขนม+ไอสครีม,120,8850123110344
ฟาร์มเฮ้าส์ เเครนเบอร์รี่ ลูกเกด 70ก.,12,9,ขนม+ไอสครีม,120,8850123110351
ฟาร์มเฮ้า ขนมปังโฮลวีต 250ก.,22,19,ขนม+ไอสครีม,120,8850123110412
เดลี่แซนด์วิช หมูหยอง,12,10,ขนม+ไอสครีม,10,8850123110801
ขนมปังแซนวิชไส้ไก่หยองน้ำพริกเผา 50g,12,10,ขนม+ไอสครีม,120,8850123110856
เดลี่เเซนด์วิช หมูยองโบโลน่า,12,10,ขนม+ไอสครีม,10,8850123110894
ฟาร์มเฮ้าส์ เเซนวิชใส่ปูอัด 65กรัม,13,11,ขนม+ไอสครีม,120,8850123111327
ฟาร์มเฮ้า สวิท ไส้ครีมนมเนย อัลมอนด์ 45ก.,9,8,ขนม+ไอสครีม,120,8850123111419
ฟาร์มเฮ้าส์ สวีท ไส้สังขยาใบเตย 50ก.,9,8,ขนม+ไอสครีม,120,8850123111433
ฟาร์มเฮ้าส์ บัดดี้ ปูอัดมยอง&หมูหยองมายอง 100กรัม,20,15,ขนม+ไอสครีม,120,8850123111617
พายไส้สับปะรด,14,12,ขนม+ไอสครีม,5,8850123111907
พายไส้เผือก,14,12,ขนม+ไอสครีม,8,8850123111914
ฟาร์มเฮ้าส์ ขนมปัง ไส้ถั่วเเดง 80ก.,10,8,ขนม+ไอสครีม,120,8850123120510
ฟาร์มเฮ้าส์ ขนมฟัง ไส้เผือก 80ก.,10,8,ขนม+ไอสครีม,120,8850123120527
ฟาร์มเฮ้าส์ ไส้ลูกบัวถั่วเเดง 70ก.,10,9,ขนม+ไอสครีม,10,8850123120541
ฟาร์มเฮ้าส์ ใส้เผือกมะพร้าว 70ก.,10,9,ขนม+ไอสครีม,10,8850123120558
ฟาร์มเฮ้าส์ ไส้สังขยามะพร้าว 70g,10,8,ขนม+ไอสครีม,117,8850123120565
ฟาร์มเฮ้าส์ ขนมปังไส้ถั่วแดง 40ก,5,4,ขนม+ไอสครีม,100,8850123120640
ฟาร์มเฮ้าส์ ขนมปังไส้เผือก 50ก.,5,4,ขนม+ไอสครีม,10,8850123120657
ฟาร์มเฮ้า ขนมปังไส้สังขยา 50ก.,5,4,ขนม+ไอสครีม,118,8850123120664
ขนมปังไส้ค้สตาร์ดครีม,5,4,ขนม+ไอสครีม,12,8850123120718
ขนมปังใส้ถั้วเขียว,5,4,ขนม+ไอสครีม,10,8850123120732
ฟาร์มเฮ้าส์ ไส้งาดำถั่วเเดง70ก.,10,9,ขนม+ไอสครีม,120,8850123120800
ขนมปังใส่ ทุเรียน,10,8,ขนม+ไอสครีม,10,8850123120909
ขนมปังโฮลวีตไส้ปูอัดมายองเนส 60g,12,9,ขนม+ไอสครีม,120,8850123122002
ฟาร์มเฮ้าส์ ขนมปัง ไส่ทูน่าไข่ต้ม 55ก.,10,8,ขนม+ไอสครีม,120,8850123122026
ฟาร์มเฮ้าส์ ไส้สังขยา 80ก.,10,8,ขนม+ไอสครีม,118,8850123122811
ขนมปังใส้ครีมรสช็อกโกแลต,5,4,ขนม+ไอสครีม,120,8850123123245
ขนมปังใส้สับปะรส,5,4,ขนม+ไอสครีม,10,8850123123283
ขนมปังใส้ครีมกาเเฟ,5,4,ขนม+ไอสครีม,10,8850123123313
ขนมปังไส้ครีม รสทุเรียนอัลมอนด์,10,8,ขนม+ไอสครีม,120,8850123123504
ฟาร์มเฮ้าส์ ขนมปังไส้หมูหยองน้ำสลัด 60 g,10,8,ขนม+ไอสครีม,120,8850123125027
ฟาร์มเฮ้าส์ ใส้ไก่หยอง น้ำพริกเผากุ้ง 60ก.,10,9,ขนม+ไอสครีม,120,8850123125072
ขนมปังเเพ เนย,15,12,ขนม+ไอสครีม,8,8850123130410
ฟาร์มเฮ้าส์ ขนมปังแพเผือก 140g,15,11,ขนม+ไอสครีม,119,8850123130427
ฟาร์มเฮ้าส์ ขนมปัง มะพร้าวใบเตย 140ก.,15,12,ขนม+ไอสครีม,120,8850123130489
ฟาร์มเฮ้าส์ ขนมปังเเพรสโกโก้ 140ก.,15,12,ขนม+ไอสครีม,10,8850123130496
ขนมปังแพ เนยมะพร้าว,15,12,ขนม+ไอสครีม,10,8850123130540
ฟาร์มเฮ้า มินิโลฟลูกเกด 115ก.,15,12,ขนม+ไอสครีม,10,8850123135033
ฟาร์มเฮ้าส์ มินิโลฟโกโก้ลูกเกด 115ก.,15,12,ขนม+ไอสครีม,120,8850123135040
ฟาร์มเฮ้าส์ โลฟลูกเกด 140กรัม,18,16,ขนม+ไอสครีม,120,8850123135507
ฟาร์มเฮ้าส์ โลฟโกโก้ลูกเกด 140กรัม,18,16,ขนม+ไอสครีม,119,8850123135514
ฟาร์มเฮ้าส์ โดนัท วนิลา 60ก.,12,8,ขนม+ไอสครีม,119,8850123150500
ฟาร์มเฮ้าส์ โดนัทเค้ก 60ก.,10,8,ขนม+ไอสครีม,120,8850123150517
ฟาร์มเฮ้าส์ โดนัทสังขยา 60g,12,11,ขนม+ไอสครีม,10,8850123150524
ฟาร์มเฮ้าส์ ขนมปังหน้าเนย 50ก.,7,5,ขนม+ไอสครีม,100,8850123180767
ฟาร์มเฮ้า ขนมปังหน้า นมฮอกไกโด 60ก.,8,7,ขนม+ไอสครีม,100,8850123180897
ฟาร์มเฮ้าส์ เค้กโรล นมฮอกไกโด 60กรัม,10,8,ขนม+ไอสครีม,120,8850123390203
ฟาร์มเฮ้าส์ เเซนด์วิชเค้ก วนิลลา 40ก,10,8,ขนม+ไอสครีม,120,8850123395307
ฟาร์มเฮ้า แซนด์วิชเค้ก กาแฟ,10,9,ขนม+ไอสครีม,100,8850123395314
ฟาร์มเฮ้าส์ เเซนด์วิชเค้ก ใบเตย 40ก,10,8,ขนม+ไอสครีม,120,8850123395321
ฟาร์มเฮ้า โดรายากิ ใส้ครีมอัลมอนด์ 60ก.,10,8,ขนม+ไอสครีม,120,8850123396069
Nestle milo เข้มข้น,20,16,ขนม+ไอสครีม,10,8850124046314
เอสกี้ ทราฟฟิค ไลท์,15,11,ขนม+ไอสครีม,23,8850124085153
โกโก้ครันรสช็อก,5,4,ขนม+ไอสครีม,16,8850124088642
Milo ซีเรียวโฮลเกรน 15ก.,5,4,ขนม+ไอสครีม,17,8850124088970
เนสท์เล่ นม มังกี้ 55กรัม,12,8.97,ขนม+ไอสครีม,36,8850124089717
ลาฟรุ้ตต้า เย็นเย็น ลำไย,25,22,ขนม+ไอสครีม,24,8850124093950
LaFrutta5 Wonder Fruits,15,12,ขนม+ไอสครีม,19,8850124096593
ฮันนี่สตาร์ส อาหารเช้า 60กรัม,25,19,ขนม+ไอสครีม,120,8850125006812
โมจิ50ก,20,18,ขนม+ไอสครีม,50,8850125007338
เอ็กช์ดรีม สตรอเบอร์รี่80ก,25,18,ขนม+ไอสครีม,25,8850125007451
คิทแคทแท่ง65ก,30,25,ขนม+ไอสครีม,49,8850125008663
เอ็กซ์ตรีม บราวนี่ ไอศครีม 80ก.,25,19,ขนม+ไอสครีม,1209,8850125009264
พี่นัทบัดเตอร์70ก,25,18,ขนม+ไอสครีม,50,8850125009813
เอสกี้ แตงโม แท่ง,10,8,ขนม+ไอสครีม,-8,8850125073104
เอสกี้ แพนด้า,10,7.48,ขนม+ไอสครีม,19,8850125073807
นมเย็น,10,8,ขนม+ไอสครีม,-4,8850125075184
เอ็กตร้ามิ้นท์,15,10,ขนม+ไอสครีม,0,8850125078833
ลิ้นจี่โยเกิร์ต,15,10,ขนม+ไอสครีม,-6,8850125084551
โมจิ ชาเขียว,20,18,ขนม+ไอสครีม,17,8850125087286
นามะ สตรอเบอร์รี65กรัม,25,16,ขนม+ไอสครีม,50,8850125087675
เอ็กตรีมช็อคโกแลต,5,3,ขนม+ไอสครีม,0,8850125087699
ฮันนี่โกลด์ อาหารเช้า 60กรัม,25,22,ขนม+ไอสครีม,120,8850125090453
โอริโอ้ แท่ง,30,22,ขนม+ไอสครีม,24,8850125090538
โกโก้ครั้น,20,16,ขนม+ไอสครีม,10,8850127028836
ออร์เดฟ,5,4,ขนม+ไอสครีม,20,8850155200617
เบนโต๊ะปรุงรส,5,4,ขนม+ไอสครีม,20,8850157000864
เจเล้ มะม่วงเชอร์เมท,5,3,ขนม+ไอสครีม,12,8850157100670
เจเล่ย์สตอรเบอรี่,25,20,ขนม+ไอสครีม,10,8850157101400
เบนโต๊ะทรงเครื่อง,5,4,ขนม+ไอสครีม,37,8850157400077
เบนโต๊ะน้ำพริกตำหรับไทย,5,4,ขนม+ไอสครีม,40,8850157400206
ขาไก่โลตัส,5,4,ขนม+ไอสครีม,40,8850157511650
โลตัสขนมน่องไก่รสบาร์บีคิวเกาหลี 115กรัม,20,17,ขนม+ไอสครีม,120,8850157514507
ฟุตลอง,5,4,ขนม+ไอสครีม,50,8850157520775
ไจแอนท์ช็อกโกแลต,5,4,ขนม+ไอสครีม,50,8850157521154
น้ำเฮากวยเมจิฟาร์ม,5,3,ขนม+ไอสครีม,0,8850157550123
น้ำมะพร้าวเมจิฟาร์ม,5,3,ขนม+ไอสครีม,0,8850157550154
กรีนฟรี,5,4,ขนม+ไอสครีม,20,8850203426150
