ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
สวีทตี้พิ้งค์35มล,19,15,เครื่องสำอาง,20,8850233280012
วีไวด์25มล,25,20,เครื่องสำอาง,3,1872822070078
แว่นสายตา,39,32,เครื่องสำอาง,0,1984020259947
เรโซน่า25มล,39,34,เครื่องสำอาง,50,1984888191458
มีดโกนคละสี,25,20,เครื่องสำอาง,119,2021810600001
ลิปสติก คละสี,25,11,เครื่องสำอาง,24,29100730
ลิปสติกปลอกใสBAXI,25,20,เครื่องสำอาง,50,29100803
แมนชอง สีทาเล็บ 14ml.,20,15,เครื่องสำอาง,-1,3031416100001
น้ำยาล้างเล็บ,30,25,เครื่องสำอาง,48,3031418011001
โรออนสารส้ม,20,15,เครื่องสำอาง,50,3101700001
นิวเวีย เมนเเอนตี้,20,18,เครื่องสำอาง,18,4005808190041
นีเวีย(โรลออน)25มล.,45,40,เครื่องสำอาง,39,4005808305674
นีเวีย บอดี้ มิลค์ โลชั่น 250มล.,65,58,เครื่องสำอาง,120,4005808381579
นีเวีย25มล,49,40,เครื่องสำอาง,49,4005808643363
นิวเวีย ไวท์เทนนิ่ง สเปรย์,65,60,เครื่องสำอาง,1,4005808654017
นีเวีย(ครีม)8กรัม,12,10,เครื่องสำอาง,39,4005808758036
นีเวีย,49,38,เครื่องสำอาง,49,4005808828203
นีเวียโฟม,50,45,เครื่องสำอาง,0,4005808888351
โฟมนีเวีย100กรัม,115,100,เครื่องสำอาง,28,4005808888368
นีเวียโฟมคุมมัน,50,45,เครื่องสำอาง,0,4005808888689
นิเวีย ซากุระ 20ml.,59,52,เครื่องสำอาง,47,40063621
นีเวีย,53,45,เครื่องสำอาง,46,42131946
นีเวีย(โรลออน)25มล.,52,49,เครื่องสำอาง,39,42184706
นีเวีย(โรลออน)25มล.,52,49,เครื่องสำอาง,33,42217459
นีเวีย เพิร์ล เเอนด์ บิวตี้ (โรลออน)25มล.,35,29,เครื่องสำอาง,30,42288565
นิเวียโรลออน25มล,49,43,เครื่องสำอาง,50,42316374
โรออนคูลเพวเดอร์25มล,49,42,เครื่องสำอาง,6,42333265
นีเวีย ดีพ,52,43,เครื่องสำอาง,30,42397700
นีเวีย อัพออร่า7ม,29,22,เครื่องสำอาง,29,42397793
นีเวีย ฮอกไกโด โรส 20ml.,59,52,เครื่องสำอาง,48,42397908
นีเวียซันออยล์,25,20,เครื่องสำอาง,-1,42417507
นิเวีย ซั้น C&E 7มล.,29,22,เครื่องสำอาง,119,42418023
นีเวียไมโคร25มล,53,45,เครื่องสำอาง,30,42420224
นีเวีย,53,49,เครื่องสำอาง,-1,42439394
Lactacyd60มล,60,55,เครื่องสำอาง,50,4800136740018
แอ๊กซ์50มล,65,60,เครื่องสำอาง,50,4800888141101
เรโซนา(โรลออน)10กรัม,20,18,เครื่องสำอาง,40,4800888142399
เรโซนา(โรลออน)25มล.,35,30,เครื่องสำอาง,40,4800888142702
เรโซนาชาวเวอร์คลีน25มล.,35,30,เครื่องสำอาง,40,4800888151780
เรโซนา(โรลออน)10กรัม,20,18,เครื่องสำอาง,37,4800888151803
เรโซนาแอควานซ์25มล.,35,30,เครื่องสำอาง,39,4800888191205
เรโซนา(โรลออน)25มล.,35,30,เครื่องสำอาง,40,4800888191458
เรโซนาแอคทีฟ25มล.,35,30,เครื่องสำอาง,40,4800888192530
วาสลีน25มล,45,38,เครื่องสำอาง,50,4800888203984
จอห์นสัน เบบี้-ออยล์ 125มล.,75,72,เครื่องสำอาง,120,4801010501312
โอเลย์ ไวท์ (ครีม)10กรัม,12,9.1,เครื่องสำอาง,39,4902430142571
โอเลย์(ครีม)7.5กรัม,10,8,เครื่องสำอาง,40,4902430296823
โอเล่สูตรบางเบา,15,12,เครื่องสำอาง,50,4902430358453
โอเลย์(ครีม)7.5กรัม,15,13,เครื่องสำอาง,26,4902430408097
โอเลย์(ครีม)10กรัม,15,12,เครื่องสำอาง,30,4902430718196
โอเลยทซากุระ,10,8,เครื่องสำอาง,48,4902430749664
ครีมนวดเฮดโชว์เดอร์,55,50,เครื่องสำอาง,30,4902430753357
รีจอยส์450มล,120,105,เครื่องสำอาง,50,4902430772181
โอเล่,20,15,เครื่องสำอาง,49,4902430829465
โอเลย์ เนเจอริล ไวท์7.5ก,25,20,เครื่องสำอาง,28,4902430873901
โอเลย์7.5ก,25,20,เครื่องสำอาง,50,4902430890915
โอเล่,25,20,เครื่องสำอาง,20,4902430903653
แกตบี้  ฮาร์ด100ก,0,49,เครื่องสำอาง,2,4902806001396
แกตบี้ซอฟท์100ก,49,42,เครื่องสำอาง,2,4902806001433
ลาวีเลีย ฟรุ๊ตตี้ฟลอรัส 100มล.,45,39,เครื่องสำอาง,50,4902806012538
ลาวีเลีย ไวท์ฟลอรัส 100มล.,0,45,เครื่องสำอาง,50,4902806012576
ลาวีเลีย สวีทฟลอรัส 100มล.,45,39,เครื่องสำอาง,50,4902806014228
ลาวีเลีย จู๊ซซี้ ฟลอรัส 100มล.,45,39,เครื่องสำอาง,50,4902806015508
ยิลเลตตืบลู2,25,20,เครื่องสำอาง,-1,4987176092267
ลอรีอัล5ก,35,29,เครื่องสำอาง,50,6928820099308
ลิปสติกลายเสือ KR,25,19,เครื่องสำอาง,50,6938851057
ลิปสติก MATTE 3.5ก.,49,44,เครื่องสำอาง,50,6938851770
คิ้วเหล็ก,20,15,เครื่องสำอาง,50,6938853053
IVS,20,15,เครื่องสำอาง,50,6949331501067
แบล็คแฮร์แชมพู,20,15,เครื่องสำอาง,50,6949331501586
IVS,20,15,เครื่องสำอาง,50,6949331502118
สกินแฮร์100ก,75,70,เครื่องสำอาง,50,7851671014840
กิ๊บดำ,10,8,เครื่องสำอาง,20,800000065029
เบสไวท์โคเรียนอโรล่า,29,20,เครื่องสำอาง,0,8809057513677
เบสทืโคเรียไวท์เลม่อน,29,20,เครื่องสำอาง,-1,8809057513691
เบสทืโคเรียรไวท์มะเขือเทศ,29,20,เครื่องสำอาง,0,8809057513707
แอคทีฟไวท์5มล,39,34,เครื่องสำอาง,50,8809057515022
โลจูคีส ไวท์,35,30,เครื่องสำอาง,50,8809057515121
โรจูคิส,39,34,เครื่องสำอาง,50,8809057515176
ไวท์บูสติ้งครีม,35,30,เครื่องสำอาง,50,8809396175154
อโรฮา8มล,29,24,เครื่องสำอาง,50,8809460445305
โรจูคิส เฟิร์ม เรด เดย์ 8มล.,29,23.34,เครื่องสำอาง,6,8809783010143
ซิสเทมม่า,35,30,เครื่องสำอาง,0,8850002017863
โชกุบุซึ200มล,50,45,เครื่องสำอาง,100,8850002025196
โชกุบุซึ200มล,45,35,เครื่องสำอาง,100,8850002851689
โปรเทค เทอราพี75ก,29,25,เครื่องสำอาง,100,8850006606056
โปรเทค เทอราพี30ก,45,40,เครื่องสำอาง,100,8850006606117
แอคชั่น18.5ก,25,20,เครื่องสำอาง,50,8850006734018
จอร์นสัน เบบี้-โลชั่น 100มล.,50,41,เครื่องสำอาง,11,8850007030744
เบบี้โลชั่น,35,30,เครื่องสำอาง,50,8850007031109
เบบี้ออย,45,40,เครื่องสำอาง,49,8850007060314
แอคเน่ -ครีนเครียร์40ก,39,32,เครื่องสำอาง,3,8850007652823
นีเวีย เมน,20,15,เครื่องสำอาง,50,8850029000466
นีเวีย(โฟมล้าหน้า)20กรัม,20,18,เครื่องสำอาง,40,8850029000541
นีเวียโฟมไกลสิว,50,45,เครื่องสำอาง,-1,8850029000794
นีเวีย(ครีม)6กรัม,5,4,เครื่องสำอาง,40,8850029000855
นีเวีย(ครีม)8กรัม,10,8,เครื่องสำอาง,40,8850029001678
สเปรย์นีเวียดีโอ50มล.,55,50,เครื่องสำอาง,30,8850029002248
นีเวีย เอ็กซ์ตร้า ไบร์ (โรลออน)12มล.,35,29,เครื่องสำอาง,31,8850029004402
นีเวีย คูล คิก (โรลออน)25มล.,35,29,เครื่องสำอาง,34,8850029004440
นีเวีย B&W (โรลออน)12มล.,35,29,เครื่องสำอาง,37,8850029004464
นีเวียไฮโดร ลิป เเคร์ 48*2ชิ้น,89,81,เครื่องสำอาง,50,8850029006437
นีเวีย25มล,49,42,เครื่องสำอาง,48,8850029009254
นีเวีย(ครีม)8กรัม,15,13,เครื่องสำอาง,30,8850029010113
นีเวีย20มล,20,18,เครื่องสำอาง,50,8850029010298
นีเวย์เล็ก,50,45,เครื่องสำอาง,0,8850029010311
ยีเวีย ดิโอเพิร์ล 60มล.,65,60,เครื่องสำอาง,2,8850029013206
โคลนโฟม,53,47,เครื่องสำอาง,0,8850029014654
นีเวีย,53,47,เครื่องสำอาง,0,8850029014654นีเวีย
นีเวีย(โฟมล้างหน้า)10กรัม,10,9,เครื่องสำอาง,30,8850029015224
นีเวีย เมน เอ๊กซ์ตร้า8มล.,15,10,เครื่องสำอาง,39,8850029015767
นีเวีย(ครีม)8กรัม,20,15,เครื่องสำอาง,30,8850029016320
นีเวีย(ครีม)8กรัม,15,13,เครื่องสำอาง,28,8850029016344
นีเวีย พาวเวอร์8มล,20,15,เครื่องสำอาง,199,8850029016429
นีเวีย(ครีม)7กรัม,15,13,เครื่องสำอาง,30,8850029020099
นิวเวีย โพรเทคแอนด์แคร์ สเปรย์,65,60,เครื่องสำอาง,1,8850029021713
นีเวีย(โฟมล้างหน้า)20มล.,20,18,เครื่องสำอาง,40,8850029022086
นีเวีย125มล,69,63,เครื่องสำอาง,50,8850029022994
นีเวย์,69,60,เครื่องสำอาง,0,8850029023052
นีเวียไวท์7มล,15,12,เครื่องสำอาง,48,8850029024288
นีเวีย25มล,52,43,เครื่องสำอาง,52,8850029025278
นีเวีย Extra White200มล,55,43,เครื่องสำอาง,20,8850029028415
นีเวียไบรืโลชั่น,69,65,เครื่องสำอาง,0,8850029028484
นีเวีย-ไวโรชั้น200มล,55,43,เครื่องสำอาง,3,8850029031361
นีเวียเอ็กชืตร้า,69,65,เครื่องสำอาง,0,8850029032016
นีเวีย50มล,55,48,เครื่องสำอาง,5,8850029032870
นีเวีย เมน ดีพ ราพิด แอคเน่ เครียร์ เซรั่ม 8 มล.,20,15,เครื่องสำอาง,49,8850029032948
นีเวีย เอ็กซ์ตร้า ไวท์ C&E วิตามิน โลชั่น,29,25,เครื่องสำอาง,-1,8850029033020
นีเวีย เอ็กซ์ตร้า ไวท์ C&A วิตามิน โลชั่น 30 มล. ,29,25,เครื่องสำอาง,100,8850029033037
นีเวีย เรเดียนท์ โรส ไวท์ โลชั่น 200มล.,49,42,เครื่องสำอาง,120,8850029034317
นีเวียไมโครเคลนเซอรื,65,60,เครื่องสำอาง,0,8850029036427
นีเวียไบรทืเซ่รั่ม,70,65,เครื่องสำอาง,0,8850029036557
นีเวียไบรทืชูเปอรืซี,75,70,เครื่องสำอาง,0,8850029038049
นีเวียเมน,20,17,เครื่องสำอาง,0,8850029039268o
NiveaMen Anti-age 4Deffect 7ml,20,16,เครื่องสำอาง,6,8850029039343
นิเวีย ดีโอ เพียว 25ml.,49,44,เครื่องสำอาง,50,8850029212333
นีเวีย(โรลออน)25มล.,53,48,เครื่องสำอาง,42,8850029212821
นีเวียดราย25มล,53,43,เครื่องสำอาง,46,8850029816128
นิเวีย เมน ดราย อิมเเพ็ค 25ml.,52,49,เครื่องสำอาง,0,8850029816173
นีเวีย(โรลออน)25มล.,49,40,เครื่องสำอาง,39,8850029816579
นีเวีย ซอฟท์ โรส 4.8ก.*2ชิ้น,89,81,เครื่องสำอาง,50,8850029850009
แดนซ์เลดี้,30,25,เครื่องสำอาง,50,8850092400026
เเดนซ์ กลิ่นแฟชั่น นิสต้า 50มล.,45,32.25,เครื่องสำอาง,120,8850092400095
แดนช์เลดี้,30,18,เครื่องสำอาง,49,8850092402020
เเดนซ์ เลดี้กลิ่เฟลิร์ตติ้ง 50มล.,45,32.25,เครื่องสำอาง,49,8850092402075
แดนซ์เลดี้,30,19,เครื่องสำอาง,48,8850092405021
เเดนซ์ กลิ่นอะฮอลิท 50มล.,35,30,เครื่องสำอาง,50,8850092405090
เเดนซ์ บิ้วตี้ ควีน 20มล.,30,25,เครื่องสำอาง,49,8850092406028
เเดนซ์ กลิ่นบิ้วตี้ ควีน 50มล.,45,32.25,เครื่องสำอาง,50,8850092406080
แดนซ์เลดี้,30,25,เครื่องสำอาง,50,8850092410025
แดนซ์เซย์อิทมอยส์พูล20มล.,30,18,เครื่องสำอาง,19,8850092412029
เเดนซ์ เซย์ กลิ่นโรเเมนซ์ 50มล.,35,30,เครื่องสำอาง,49,8850092412357
แดนซ์เซย์อิทมอยส์พูล20มล.,30,18,เครื่องสำอาง,19,8850092415020
แดนซ์ทำความสะอาดมือ25มล,35,28,เครื่องสำอาง,6,8850092450021
แดนซ์ทำความสะอาดมือ25มล,35,28,เครื่องสำอาง,6,8850092451028
โฟกัส อัลติเมท ไลฟ์ โคโลญ นูโว,30,18,เครื่องสำอาง,100,8850092490027
โฟกัส กลิ่นนูโว 60มล.,45,40,เครื่องสำอาง,2,8850092490256
โฟกัส กลิ่นเทรนด์ 20มล.,30,25,เครื่องสำอาง,48,8850092491024
โฟกัส กลิ่นเทรนด์ 60มล.,45,34,เครื่องสำอาง,120,8850092491253
โฟกัส ดีโอ อะไลฟ์ โคโลญ สปาร์ค 20 มล.,30,33,เครื่องสำอาง,100,8850092492021
โฟกัสดีโออะไลฟ์20มล.,25,22,เครื่องสำอาง,20,8850092494025
โฟกัสอัลติเมทๆลฟ์20มล.,30,18,เครื่องสำอาง,49,8850092495022
โฟกัส60มล,45,34,เครื่องสำอาง,50,8850092495251
